SDR	7.1.1
09/22/2012 02:20:00	9.4	1.0																							270								-123.5															
09/22/2012 02:30:00	10.5	1.2																							248								-123.5															
09/22/2012 02:40:00	8.6	1.2																							248								-123.5															
09/22/2012 02:50:00	8.4	1.1																							248								-123.5															
09/22/2012 03:00:00	8.5	1.0																							248								-123.5															
09/22/2012 03:10:00	8.6	1.1																							248								-123.5															
09/22/2012 03:20:00	8.2	1.3																							248								-123.5															
09/22/2012 03:30:00	7.9	1.2																							248								-123.5															
09/22/2012 03:40:00	8.3	1.7																							248								-123.5															
09/22/2012 03:50:00	9.3	1.9																							248								-123.5															
09/22/2012 04:00:00	10.2	1.7																							248								-123.5															
09/22/2012 04:10:00	11.3	2.0																							248								-123.5															
09/22/2012 04:20:00	10.4	1.9																							248								-123.5															
09/22/2012 04:30:00	11.7	2.3																							248								-123.5															
09/22/2012 04:40:00	12.9	1.9																							248								-123.5															
09/22/2012 04:50:00	11.4	2.5																							248								-123.5															
09/22/2012 05:00:00	13.0	2.3																							270								-123.5															
09/22/2012 05:10:00	11.0	1.7																							248								-123.5															
09/22/2012 05:20:00	12.3	2.0																							270								-123.5															
09/22/2012 05:30:00	11.8	2.3																							248								-123.5															
09/22/2012 05:40:00	12.2	2.0																							248								-123.5															
09/22/2012 05:50:00	12.6	2.6																							248								-123.5															
09/22/2012 06:00:00	14.0	2.5																							248								-123.5															
09/22/2012 06:10:00	12.0	2.6																							248								-123.5															
09/22/2012 06:20:00	15.2	2.5																							248								-123.5															
09/22/2012 06:30:00	14.1	2.8																							248								-123.5															
09/22/2012 06:40:00	14.7	2.8																							270								-123.5															
09/22/2012 06:50:00	13.3	2.6																							248								-123.5															
09/22/2012 07:00:00	12.8	2.8																							248								-123.5															
09/22/2012 07:10:00	12.7	2.4																							248								-123.5															
09/22/2012 07:20:00	14.3	2.8																							248								-123.5															
09/22/2012 07:30:00	12.5	2.2																							248								-123.5															
09/22/2012 07:40:00	10.5	2.4																							270								-123.5															
09/22/2012 07:50:00	14.0	3.8																							270								-123.5															
09/22/2012 08:00:00	16.2	3.3																							270								-123.5															
09/22/2012 08:10:00	16.4	3.0																							270								-123.5															
09/22/2012 08:20:00	13.3	3.9																							292								-123.5															
09/22/2012 08:30:00	15.2	3.7																							292								-123.5															
09/22/2012 08:40:00	15.4	3.4																							292								-123.5															
09/22/2012 08:50:00	16.1	3.5																							270								-123.5															
09/22/2012 09:00:00	14.1	3.6																							270								-123.5															
09/22/2012 09:10:00	16.7	3.8																							270								-123.5															
09/22/2012 09:20:00	14.9	3.8																							270								-123.5															
09/22/2012 09:30:00	16.3	2.7																							270								-123.5															
09/22/2012 09:40:00	15.9	3.2																							248								-123.5															
09/22/2012 09:50:00	15.1	2.6																							248								-123.5															
09/22/2012 10:00:00	15.3	2.7																							248								-123.5															
09/22/2012 10:10:00	15.1	2.7																							270								-123.5															
09/22/2012 10:20:00	11.3	2.3																							270								-123.5															
09/22/2012 10:30:00	8.1	2.2																							270								-123.5															
09/22/2012 10:40:00	12.5	2.2																							270								-123.5															
09/22/2012 10:50:00	12.7	3.1																							270								-123.5															
09/22/2012 11:00:00	11.6	2.0																							248								-123.5															
09/22/2012 11:10:00	10.7	1.8																							270								-123.5															
09/22/2012 11:20:00	8.9	1.4																							270								-123.5															
09/22/2012 11:30:00	7.1	1.9																							270								-123.5															
09/22/2012 11:40:00	7.2	1.3																							292								-123.5															
09/22/2012 11:50:00	8.8	2.0																							338								-123.5															
09/22/2012 12:00:00	8.4	1.7																							338								-123.5															
09/22/2012 12:10:00	6.0	1.4																							315								-123.5															
09/22/2012 12:20:00	6.2	1.8																							315								-123.5															
09/22/2012 12:30:00	5.3	1.2																							292								-123.5															
09/22/2012 12:40:00	5.7	2.2																							292								-123.5															
09/22/2012 12:50:00	6.2	1.5																							292								-123.5															
09/22/2012 13:00:00	6.7	1.9																							292								-123.5															
09/22/2012 13:10:00	6.6	1.7																							292								-123.5															
09/22/2012 13:20:00	8.4	1.8																							315								-123.5															
09/22/2012 13:30:00	8.8	1.8																							315								-123.5															
09/22/2012 13:40:00	8.1	1.4																							315								-123.5															
09/22/2012 13:50:00	5.4	1.0																							315								-123.5															
09/22/2012 14:00:00	5.3	1.0																							338								-123.5															
09/22/2012 14:10:00	5.2	0.9																							338								-123.5															
09/22/2012 14:20:00	4.4	1.1																							315								-123.5															
09/22/2012 14:30:00	2.1	1.5																							315								-123.5															
09/22/2012 14:40:00	0.8	0.0																							315								-123.5															
09/22/2012 14:50:00	0.8	0.0																							338								-123.5															
09/22/2012 15:00:00	0.8	0.0																							0								-123.5															
09/22/2012 15:10:00	3.0	1.8																							0								-123.5															
